"id","ville_code_postal","ville_nom","ville_departement","lng","lat","pays","departement_id"
"414","01340","BEREZIAT","01","5.05","46.3667","FR","1"
"415","01330","LAPEYROUSE","01","4.96667","45.9833","FR","1"
"416","01100","APREMONT","01","5.65833","46.2083","FR","1"
"417","01800","VILLIEU-LOYES-MOLLON","01","5.22223","45.9206","FR","1"
"418","01150","LEYMENT","01","5.3","45.9167","FR","1"
"419","01340","ETREZ","01","5.18333","46.3333","FR","1"
"420","02140","GERCY","02","3.86667","49.8167","FR","2"
"421","02210","VILLEMONTOIRE","02","3.33333","49.3","FR","2"
"422","02110","BRANCOURT-LE-GRAND","02","3.38333","49.9667","FR","2"
"423","02810","LICY-CLIGNON","02","3.26667","49.1","FR","2"
"424","02120","PROISY","02","3.73333","49.9","FR","2"
"425","02000","CHAMBRY","02","3.65","49.6","FR","2"
"426","02360","MONT-SAINT-JEAN","02","4.2","49.7833","FR","2"
"427","02360","MORGNY-EN-THIERACHE","02","4.06667","49.7667","FR","2"
"428","02720","MESNIL-SAINT-LAURENT","02","3.35","49.8333","FR","2"
"429","02480","ANNOIS","02","3.16667","49.7167","FR","2"
"430","02360","BRUNEHAMEL","02","4.18333","49.7667","FR","2"
"431","02300","AUDIGNICOURT","02","3.13333","49.4833","FR","2"
"432","02270","MONTIGNY-SUR-CRECY","02","3.58333","49.7167","FR","2"
"433","02190","LOR","02","4.05","49.5333","FR","2"
"434","02350","CHIVRES-EN-LAONNOIS","02","3.85","49.6333","FR","2"
"435","02410","SAINT-GOBAIN","02","3.38333","49.6","FR","2"
"436","02300","UGNY-LE-GAY","02","3.16667","49.6667","FR","2"
"437","02480","HAPPENCOURT","02","3.18333","49.7833","FR","2"
"438","02190","PROUVAIS","02","3.98333","49.4667","FR","2"
"439","02400","AZY-SUR-MARNE","02","3.36667","49","FR","2"
"440","02880","TERNY-SORNY","02","3.36667","49.45","FR","2"
"441","02210","DROIZY","02","3.38333","49.2833","FR","2"
"442","02190","PIGNICOURT","02","4.03333","49.4167","FR","2"
"443","02160","MOUSSY-VERNEUIL","02","3.63333","49.4167","FR","2"
"444","02190","AGUILCOURT","02","3.96667","49.4","FR","2"
"445","02820","MONTAIGU","02","3.83333","49.5333","FR","2"
"446","02160","MOULINS","02","3.68333","49.4167","FR","2"
"447","02310","SAULCHERY","02","3.3","48.9833","FR","2"
"448","02880","NANTEUIL-LA-FOSSE","02","3.45","49.4333","FR","2"
"449","02190","GUIGNICOURT","02","3.96667","49.4333","FR","2"
"450","02880","BUCY-LE-LONG","02","3.38333","49.4","FR","2"
"451","02600","LONGPONT","02","3.21667","49.2667","FR","2"
"452","02600","MONTGOBERT","02","3.15","49.3","FR","2"
"453","02340","NOIRCOURT","02","4.1","49.6667","FR","2"
"454","02210","ROZET-SAINT-ALBIN","02","3.3","49.2","FR","2"
"455","02000","CHIVY-LES-ETOUVELLES","02","3.58333","49.5167","FR","2"
"456","02370","CHAVONNE","02","3.56667","49.4","FR","2"
"457","02330","ARTONGES","02","3.55","48.9333","FR","2"
"458","02450","OISY","02","3.66667","50.0167","FR","2"
"459","02880","JUVIGNY","02","3.31667","49.45","FR","2"
"460","02540","MARCHAIS-EN-BRIE","02","3.48333","48.8833","FR","2"
"461","02860","BOUCONVILLE-VAUCLAIR","02","3.75556","49.4656","FR","2"
"462","02140","LA BOUTEILLE","02","3.96667","49.8667","FR","2"
"463","02440","LY-FONTAINE","02","3.3","49.7167","FR","2"
"464","02500","LOGNY-LES-AUBENTON","02","4.2","49.8333","FR","2"
"465","02350","CUIRIEUX","02","3.81667","49.6833","FR","2"
"466","02510","IRON","02","3.66667","49.95","FR","2"
"467","02420","JONCOURT","02","3.3","49.95","FR","2"
"468","02500","EFFRY","02","4","49.9333","FR","2"
"469","02160","JUMIGNY","02","3.71667","49.4167","FR","2"
"470","02340","CHAOURSE","02","4","49.7","FR","2"
"471","02210","SAINT-REMY-BLANZY","02","3.3","49.2333","FR","2"
"472","02300","BEAUMONT-EN-BEINE","02","3.13333","49.7","FR","2"
"473","02210","LE PLESSIER-HULEU","02","3.35","49.2333","FR","2"
"474","02420","ESTREES","02","3.28333","49.9667","FR","2"
"475","02330","BAULNE-EN-BRIE","02","3.61667","48.9833","FR","2"
"476","02300","GUIVRY","02","3.11667","49.65","FR","2"
"477","02190","VARISCOURT","02","3.98333","49.4167","FR","2"
"478","02240","CHATILLON-SUR-OISE","02","3.4","49.7833","FR","2"
"479","02200","SOISSONS","02","3.33333","49.3667","FR","2"
"480","02480","BRAY-SAINT-CHRISTOPHE","02","3.15","49.7667","FR","2"
"481","02120","LE HERIE-LA-VIEVILLE","02","3.63333","49.8167","FR","2"
"482","02500","AUBENTON","02","4.2","49.8333","FR","2"
"483","02880","BRAYE","02","3.36667","49.4333","FR","2"
"484","02240","BRISSAY-CHOIGNY","02","3.36667","49.7167","FR","2"
"485","02100","REMAUCOURT","02","3.33333","49.9","FR","2"
"486","02790","SERAUCOURT-LE-GRAND","02","3.21667","49.7833","FR","2"
"487","02190","BERRY-AU-BAC","02","3.9","49.4","FR","2"
"488","02870","VIVAISE","02","3.56667","49.6167","FR","2"
"489","02190","PROVISEUX-ET-PLESNOY","02","4","49.4667","FR","2"
"490","02300","CAUMONT","02","3.18333","49.6167","FR","2"
"491","02240","VILLERS-LE-SEC","02","3.5","49.7833","FR","2"
"492","02210","VICHEL-NANTEUIL","02","3.28333","49.1833","FR","2"
"493","02120","ROMERY","02","3.73333","49.9","FR","2"
"494","02680","FONTAINE-LES-CLERCS","02","3.21667","49.8","FR","2"
"495","02000","CHERY-LES-POUILLY","02","3.6","49.65","FR","2"
"496","02480","PITHON","02","3.1","49.75","FR","2"
"497","02160","BEAURIEUX","02","3.73333","49.4","FR","2"
"498","02300","SINCENY","02","3.25","49.6","FR","2"
"499","02160","BOUFFIGNEREUX","02","3.85","49.3667","FR","2"
"500","02810","SAINT-GENGOULPH","02","3.21667","49.1167","FR","2"
"501","02270","PARGNY-LES-BOIS","02","3.61667","49.7167","FR","2"
"502","02810","MONTIGNY-L'ALLIER","02","3.1","49.1167","FR","2"
"503","02130","BEUVARDES","02","3.48333","49.15","FR","2"
"504","02160","CUISSY-ET-GENY","02","3.7","49.4167","FR","2"
"505","02850","REUILLY-SAUVIGNY","02","3.55","49.0667","FR","2"
"506","02370","VAILLY-SUR-AISNE","02","3.51667","49.4167","FR","2"
"507","02860","BIEVRES","02","3.71667","49.5","FR","2"
"508","02290","BERNY-RIVIERE","02","3.15","49.4167","FR","2"
"509","02160","PERLES","02","3.65","49.3167","FR","2"
"510","02540","FONTENELLE-EN-BRIE","02","3.48333","48.9167","FR","2"
"511","02300","NEUFLIEUX","02","3.16667","49.6","FR","2"
"512","02820","SAINTE-CROIX","02","3.78333","49.4833","FR","2"
"513","02330","PARGNY-LA-DHUYS","02","3.55","48.95","FR","2"
"514","02220","BRENELLE","02","3.53333","49.3667","FR","2"
"515","02690","URVILLERS","02","3.31667","49.7833","FR","2"
"516","02600","LAVERSINE","02","3.16667","49.35","FR","2"
"517","02390","ORIGNY-SAINTE-BENOITE","02","3.5","49.8333","FR","2"
"518","02220","CUIRY-HOUSSE","02","3.48333","49.3","FR","2"
"519","02450","LA NEUVILLE-LES-DORENGT","02","3.68333","49.9667","FR","2"
"520","02160","BLANZY-LES-FISMES","02","3.66667","49.3333","FR","2"
"521","02420","HARGICOURT","02","3.18","49.9623","FR","2"
"522","02130","VILLERS-SUR-FERE","02","3.53333","49.1833","FR","2"
"523","02500","LA HERIE","02","4.05","49.8833","FR","2"
"524","02400","BONNESVALYN","02","3.31667","49.1167","FR","2"
"525","02140","HAUTION","02","3.83333","49.85","FR","2"
"526","02200","BERZY-LE-SEC","02","3.31667","49.3333","FR","2"
"527","02140","LA VALLEE-AU-BLE","02","3.78333","49.8667","FR","2"
"528","02420","LE CATELET","02","3.25","50","FR","2"
"529","02350","GIZY","02","3.76667","49.6","FR","2"
"530","02260","SAINT-ALGIS","02","3.81667","49.8833","FR","2"
"531","02300","SAINT-AUBIN","02","3.18333","49.5167","FR","2"
"532","02140","BANCIGNY","02","4.01667","49.8","FR","2"
"533","02130","VILLENEUVE-SUR-FERE","02","3.46667","49.1833","FR","2"
"534","02600","FLEURY","02","3.15639","49.2581","FR","2"
"535","02220","QUINCY-SOUS-LE-MONT","02","3.55","49.3","FR","2"
"536","02870","BESNY-ET-LOIZY","02","3.58333","49.6","FR","2"
"537","02360","CHERY-LES-ROZOY","02","4.08333","49.7167","FR","2"
"538","02300","CHAUNY","02","3.21667","49.6167","FR","2"
"539","02480","SOMMETTE-EAUCOURT","02","3.11667","49.7333","FR","2"
"540","02860","LIERVAL","02","3.61667","49.4833","FR","2"
"541","02570","CHEZY-SUR-MARNE","02","3.36667","48.9833","FR","2"
"542","02160","OULCHES-LA-VALLEE-FOULON","02","3.75","49.4333","FR","2"
"543","02320","ANIZY-LE-CHATEAU","02","3.45","49.5","FR","2"
"544","02160","MAIZY","02","3.73333","49.3833","FR","2"
"545","02870","FOURDRAIN","02","3.46667","49.6","FR","2"
"546","02200","NAMPTEUIL-SOUS-MURET","02","3.41667","49.3","FR","2"
"547","02000","URCEL","02","3.55","49.5","FR","2"
"548","02600","LOUATRE","02","3.25","49.25","FR","2"
"549","02170","BARZY-EN-THIERACHE","02","3.75","50.0333","FR","2"
"550","02330","CONDE-EN-BRIE","02","3.55","49","FR","2"
"551","02600","DAMPLEUX","02","3.15","49.25","FR","2"
"552","02470","SOMMELANS","02","3.3","49.1333","FR","2"
"553","02490","PONTRUET","02","3.23333","49.9","FR","2"
"554","02600","OIGNY-EN-VALOIS","02","3.13333","49.2167","FR","2"
"555","02130","LOUPEIGNE","02","3.53333","49.25","FR","2"
"556","02220","LHUYS","02","3.55","49.2833","FR","2"
"557","02500","EPARCY","02","4.06667","49.8667","FR","2"
"558","02330","LA CHAPELLE-MONTHODON","02","3.63333","49.0167","FR","2"
"559","02290","MORSAIN","02","3.18333","49.45","FR","2"
"560","02850","JAULGONNE","02","3.53333","49.0833","FR","2"
"561","02860","CHERMIZY-AILLES","02","3.73333","49.4667","FR","2"
"562","02110","BECQUIGNY","02","3.46973","50.0173","FR","2"
"563","02840","FESTIEUX","02","3.75","49.5167","FR","2"
"564","02120","VILLERS-LES-GUISE","02","3.68333","49.9","FR","2"
"565","02140","NAMPCELLES-LA-COUR","02","4","49.7833","FR","2"
"566","02110","MONTIGNY-EN-ARROUAISE","02","3.48333","49.9","FR","2"
"567","02820","BERRIEUX","02","3.85","49.4833","FR","2"
"568","02120","CHIGNY","02","3.76667","49.9167","FR","2"
"569","02210","MURET-ET-CROUTTES","02","3.41667","49.2833","FR","2"
"570","02120","FLAVIGNY-LE-GRAND-ET-BEAURAIN","02","3.66473","49.8909","FR","2"
"571","02000","LAON","02","3.61667","49.5667","FR","2"
"572","02360","SAINT-CLEMENT","02","4.06667","49.7667","FR","2"
"573","02270","DERCY","02","3.68333","49.7","FR","2"
"574","02800","ANGUILCOURT-LE-SART","02","3.43333","49.6833","FR","2"
"575","02160","VILLERS-EN-PRAYERES","02","3.66667","49.3833","FR","2"
"576","02270","CHALANDRY","02","3.63333","49.6833","FR","2"
"577","02860","LAVAL-EN-LAONNOIS","02","3.6","49.5","FR","2"
"578","02800","FRESSANCOURT","02","3.41667","49.6167","FR","2"
"579","02140","LE SOURD","02","3.75","49.8667","FR","2"
"580","02110","FONTAINE-NOTRE-DAME","02","3.43333","49.8833","FR","2"
"581","02220","CHERY-CHARTREUVE","02","3.61667","49.2667","FR","2"
"582","02600","MORTEFONTAINE","02","3.07611","49.3317","FR","2"
"583","02110","SERAIN","02","3.36667","50.0167","FR","2"
"584","02220","MAAST-ET-VIOLAINE","02","3.45","49.2833","FR","2"
"585","02860","NEUVILLE-SUR-AILETTE","02","3.7","49.4667","FR","2"
"586","02760","FRANCILLY-SELENCY","02","3.23333","49.85","FR","2"
"587","02310","BEZU-LE-GUERY","02","3.23333","49.0167","FR","2"
"588","02250","MARLE","02","3.76667","49.7333","FR","2"
"589","02140","LEME","02","3.76667","49.8333","FR","2"
"590","02130","CIERGES","02","3.6","49.1667","FR","2"
"591","02160","CRAONNE","02","3.78333","49.4333","FR","2"
"592","02850","COURTEMONT-VARENNES","02","3.55","49.0667","FR","2"
"593","02200","POMMIERS","02","3.26667","49.4","FR","2"
"594","02400","GLAND","02","3.46667","49.05","FR","2"
"595","02140","LANDOUZY-LA-COUR","02","3.98333","49.85","FR","2"
"596","02330","MONTIGNY-LES-CONDE","02","3.56667","48.9833","FR","2"
"597","02380","LEUILLY-SOUS-COUCY","02","3.33333","49.4833","FR","2"
"598","02200","PLOISY","02","3.3","49.3333","FR","2"
"599","02160","SERVAL","02","3.68333","49.35","FR","2"
"600","02210","BILLY-SUR-OURCQ","02","3.3","49.2167","FR","2"
"601","02200","AMBRIEF","02","3.4","49.3167","FR","2"
"602","02140","PRISCES","02","3.86667","49.7833","FR","2"
"603","02590","ROUPY","02","3.18333","49.8167","FR","2"
"604","02130","RONCHERES","02","3.6","49.15","FR","2"
"605","02140","LUGNY","02","3.81667","49.7833","FR","2"
"606","02810","CHEZY-EN-ORXOIS","02","3.18333","49.1333","FR","2"
"607","02220","DHUIZEL","02","3.61667","49.3667","FR","2"
"608","02400","ETAMPES-SUR-MARNE","02","3.41667","49.0333","FR","2"
"609","02590","VAUX-EN-VERMANDOIS","02","3.15","49.8167","FR","2"
"610","02450","BOUE","02","3.7","50.0167","FR","2"
"611","02800","LA FERE","02","3.36667","49.6667","FR","2"
"612","02830","SAINT-MICHEL","02","4.13333","49.9167","FR","2"
"613","02680","CASTRES","02","3.23333","49.8","FR","2"
"614","02270","MESBRECOURT-RICHECOURT","02","3.55","49.7","FR","2"
"615","02210","BEUGNEUX","02","3.41667","49.2333","FR","2"
"616","02340","CLERMONT-LES-FERMES","02","3.95","49.6667","FR","2"
"617","02700","CONDREN","02","3.28333","49.6167","FR","2"
"618","02140","FRANQUEVILLE","02","3.80945","49.81","FR","2"
"619","02130","ARCY-SAINTE-RESTITUE","02","3.46667","49.25","FR","2"
"620","02140","BURELLES","02","3.9","49.7833","FR","2"
"621","02210","ROCOURT-SAINT-MARTIN","02","3.38333","49.15","FR","2"
"622","02300","COMMENCHON","02","3.16667","49.6333","FR","2"
"623","02140","VOULPAIX","02","3.83333","49.8333","FR","2"
"624","02870","BUCY-LES-CERNY","02","3.51667","49.5833","FR","2"
"625","02240","RENANSART","02","3.45","49.7167","FR","2"
"626","02370","PRESLES-ET-BOVES","02","3.55","49.4","FR","2"
"627","02450","LAVAQUERESSE","02","3.70833","49.95","FR","2"
"628","02880","CUFFIES","02","3.31667","49.4167","FR","2"
"629","02300","VILLEQUIER-AUMONT","02","3.2","49.65","FR","2"
"630","02490","VENDELLES","02","3.13333","49.9167","FR","2"
"631","02490","ATTILLY","02","3.16667","49.85","FR","2"
"632","02250","BERLANCOURT","02","3.75806","49.7787","FR","2"
"633","02210","GRISOLLES","02","3.35","49.15","FR","2"
"634","02220","COURCELLES-SUR-VESLE","02","3.57195","49.3381","FR","2"
"635","02270","SONS-ET-RONCHERES","02","3.66667","49.75","FR","2"
"636","02130","SERINGES-ET-NESLES","02","3.53333","49.2","FR","2"
"637","02350","GRANDLUP-ET-FAY","02","3.73333","49.6667","FR","2"
"638","02210","COINCY","02","3.41667","49.1667","FR","2"
"639","02120","MARLY-GOMONT","02","3.8","49.9","FR","2"
"640","02470","MACOGNY","02","3.23333","49.1667","FR","2"
"641","02290","TARTIERS","02","3.23333","49.4333","FR","2"
"642","02440","GIBERCOURT","02","3.28333","49.7333","FR","2"
"643","02490","PONTRU","02","3.21667","49.9","FR","2"
"644","02850","TRELOU-SUR-MARNE","02","3.60695","49.077","FR","2"
"645","02340","LA VILLE-AUX-BOIS-LES-DIZY","02","3.99334","49.6612","FR","2"
"646","02700","AMIGNY-ROUY","02","3.3","49.6","FR","2"
"647","02800","CHARMES","02","3.38333","49.65","FR","2"
"648","02540","VIFFORT","02","3.45","48.9667","FR","2"
"649","02350","MACHECOURT","02","3.84167","49.6583","FR","2"
"650","02310","NOGENT-L'ARTAUD","02","3.31667","48.9667","FR","2"
"651","02220","TANNIERES","02","3.55","49.2833","FR","2"
"652","02820","SAINT-ERME-OUTRE-ET-RAMECOURT","02","3.85","49.5167","FR","2"
"653","02220","JOUAIGNES","02","3.5","49.3","FR","2"
"654","02000","VAUCELLES-ET-BEFFECOURT","02","3.55","49.5333","FR","2"
"655","02120","LESQUIELLES-SAINT-GERMAIN","02","3.61667","49.9333","FR","2"
"656","02370","AIZY-JOUY","02","3.51639","49.4348","FR","2"
"657","02320","FAUCOUCOURT","02","3.46667","49.5333","FR","2"
"658","02880","CHAVIGNY","02","3.3","49.4333","FR","2"
"659","02810","VEUILLY-LA-POTERIE","02","3.21667","49.0833","FR","2"
"660","02650","MEZY-MOULINS","02","3.5","49.0667","FR","2"
"661","02160","GERNICOURT","02","3.86667","49.4","FR","2"
"662","02380","QUINCY-BASSE","02","3.38333","49.5167","FR","2"
"663","02130","SERGY","02","3.56667","49.1833","FR","2"
"664","02250","TOULIS-ET-ATTENCOURT","02","3.73333","49.6833","FR","2"
"665","02600","PUISEUX-EN-RETZ","02","3.13333","49.3","FR","2"
"666","02500","LEUZE","02","4.15","49.85","FR","2"
"667","02650","CREZANCY","02","3.5","49.05","FR","2"
"668","02120","NOYALES","02","3.55","49.9","FR","2"
"669","02810","MARIGNY-EN-ORXOIS","02","3.21667","49.0667","FR","2"
"670","02590","FORESTE","02","3.1","49.8167","FR","2"
"671","02320","WISSIGNICOURT","02","3.43333","49.5333","FR","2"
"672","02250","TAVAUX-ET-PONTSERICOURT","02","3.91667","49.7333","FR","2"
"673","02130","SAPONAY","02","3.48333","49.2167","FR","2"
"674","02350","EBOULEAU","02","3.86667","49.6667","FR","2"
"675","02190","ORAINVILLE","02","4.01667","49.3833","FR","2"
"676","02350","MISSY-LES-PIERREPONT","02","3.8","49.6333","FR","2"
"677","02470","NEUILLY-SAINT-FRONT","02","3.26667","49.1667","FR","2"
"678","02700","TERGNIER","02","3.3","49.65","FR","2"
"679","02460","LA FERTE-MILON","02","3.11667","49.1667","FR","2"
"680","02380","BASSOLES-AULERS","02","3.38333","49.5333","FR","2"
"681","02490","LE VERGUIER","02","3.16667","49.9333","FR","2"
"682","02370","OSTEL","02","3.56667","49.4333","FR","2"
"683","02240","SISSY","02","3.43333","49.8","FR","2"
"684","02880","LEURY","02","3.33333","49.4333","FR","2"
"685","02210","LA CROIX-SUR-OURCQ","02","3.35","49.1667","FR","2"
"686","02200","PERNANT","02","3.23333","49.3833","FR","2"
"687","02510","ETREUX","02","3.65","49.9833","FR","2"
"688","02220","BRUYS","02","3.56667","49.2667","FR","2"
"689","02170","FONTENELLE","02","3.86667","50.0333","FR","2"
"690","02220","CERSEUIL","02","3.51667","49.3333","FR","2"
"691","02140","VOHARIES","02","3.8","49.7833","FR","2"
"692","02600","SAINT-PIERRE-AIGLE","02","3.18333","49.3167","FR","2"
"693","02110","SAINT-MARTIN-RIVIERE","02","3.53333","50.05","FR","2"
"694","02210","NANTEUIL-NOTRE-DAME","02","3.4","49.2","FR","2"
"695","02300","SELENS","02","3.2","49.5","FR","2"
"696","02860","MONTHENAULT","02","3.66667","49.4833","FR","2"
"697","02330","SAINT-EUGENE","02","3.53333","49.0167","FR","2"
"698","02000","ETOUVELLES","02","3.58333","49.5333","FR","2"
"699","02600","FAVEROLLES","02","3.17639","49.2242","FR","2"
"700","02340","LISLET","02","4.01667","49.6833","FR","2"
"701","02800","VENDEUIL","02","3.35","49.7167","FR","2"
"702","02670","FOLEMBRAY","02","3.28333","49.55","FR","2"
"703","02800","COURBES","02","3.45","49.6833","FR","2"
"704","02200","CHACRISE","02","3.4","49.3","FR","2"
"705","02220","SERCHES","02","3.45","49.35","FR","2"
"706","02200","ACY","02","3.41667","49.35","FR","2"
"707","02380","VERNEUIL-SOUS-COUCY","02","3.31667","49.5333","FR","2"
"708","02220","BAZOCHES-SUR-VESLES","02","3.61861","49.3073","FR","2"
"709","02820","MAUREGNY-EN-HAYE","02","3.8","49.5333","FR","2"
"710","02210","HARTENNES-ET-TAUX","02","3.35","49.2667","FR","2"
"711","02220","VASSENY","02","3.48333","49.35","FR","2"
"712","02160","MERVAL","02","3.7","49.35","FR","2"
"713","02600","CORCY","02","3.21667","49.25","FR","2"
"714","02420","BONY","02","3.21667","49.9833","FR","2"
"715","02210","BRENY","02","3.35","49.1833","FR","2"
"716","02210","BRECY","02","3.43333","49.15","FR","2"
"717","02130","BRUYERES-SUR-FERE","02","3.43333","49.1833","FR","2"
"718","02520","FLAVY-LE-MARTEL","02","3.2","49.7167","FR","2"
"719","02860","PANCY-COURTECON","02","3.65","49.4667","FR","2"
"720","02250","BOSMONT-SUR-SERRE","02","3.86667","49.7333","FR","2"
"721","02200","MISSY-AUX-BOIS","02","3.25","49.3333","FR","2"
"722","02240","SURFONTAINE","02","3.45","49.7333","FR","2"
"723","02140","DAGNY-LAMBERCY","02","4.03333","49.7667","FR","2"
"724","02590","LANCHY","02","3.08333","49.8333","FR","2"
"725","02320","VAUDESSON","02","3.48333","49.4667","FR","2"
"726","02600","COEUVRES-ET-VALSERY","02","3.15","49.3333","FR","2"
"727","02400","EPIEDS","02","3.45","49.1","FR","2"
"728","02200","VILLENEUVE-SAINT-GERMAIN","02","3.35","49.3833","FR","2"
"729","02240","ALAINCOURT","02","3.36667","49.75","FR","2"
"730","02600","SOUCY","02","3.13333","49.3167","FR","2"
"731","02360","ARCHON","02","4.11667","49.7417","FR","2"
"732","02000","PARGNY-FILAIN","02","3.53333","49.4667","FR","2"
"733","02590","GERMAINE","02","3.11667","49.7833","FR","2"
"734","02250","LA NEUVILLE-HOUSSET","02","3.71667","49.7833","FR","2"
"735","02400","BELLEAU","02","3.3","49.1","FR","2"
"736","02220","PAARS","02","3.6","49.3333","FR","2"
"737","02000","LANISCOURT","02","3.55","49.55","FR","2"
"738","02220","SERMOISE","02","3.45","49.3667","FR","2"
"739","02000","BARENTON-BUGNY","02","3.65","49.6333","FR","2"
"740","02300","QUIERZY","02","3.13333","49.5667","FR","2"
"741","02240","CERIZY","02","3.33333","49.75","FR","2"
"742","02270","LA FERTE-CHEVRESIS","02","3.56667","49.7333","FR","2"
"743","02110","RAMICOURT","02","3.33333","49.95","FR","2"
"744","02810","BUSSIARES","02","3.25","49.0833","FR","2"
"745","02120","BERNOT","02","3.5","49.8667","FR","2"
"746","02260","LERZY","02","3.86667","49.9333","FR","2"
